stock_code,short_name,list_date2
603601,再升科技,2015-01-22
603602,纵横通信,2017-08-10
603603,*ST博天 ,2017-02-17
603605,珀莱雅  ,2017-11-15
603606,东方电缆,2014-10-15
603607,京华激光,2017-10-25
603608,天创时尚,2016-02-18
603609,禾丰股份,2014-08-08
603610,麒盛科技,2019-10-29
603611,诺力股份,2015-01-28
603612,索通发展,2017-07-18
603613,国联股份,2019-07-30
603615,茶花股份,2017-02-13
603616,韩建河山,2015-06-11
603617,君禾股份,2017-07-03
603618,杭电股份,2015-02-17
603619,中曼石油,2017-11-17
603626,科森科技,2017-02-09
603628,清源股份,2017-01-12
603629,利通电子,2018-12-24
603630,拉芳家化,2017-03-13
603633,徕木股份,2016-11-17
603636,南威软件,2014-12-30
603637,镇海股份,2017-02-08
603638,艾迪精密,2017-01-20
603639,海利尔  ,2017-01-12
603648,畅联股份,2017-09-13
603650,彤程新材,2018-06-27
603655,朗博科技,2017-12-29
603656,泰禾智能,2017-03-21
603657,春光科技,2018-07-30
603658,安图生物,2016-09-01
603659,璞泰来  ,2017-11-03
603660,苏州科达,2016-12-01
603661,恒林股份,2017-11-21
603662,柯力传感,2019-08-06
603663,三祥新材,2016-08-01
603665,康隆达  ,2017-03-13
603666,亿嘉和  ,2018-06-12
603667,五洲新春,2016-10-25
603668,天马科技,2017-01-17
603669,灵康药业,2015-05-28
603676,卫信康  ,2017-07-21
603677,奇精机械,2017-02-06
603678,火炬电子,2015-01-26
603679,华体科技,2017-06-21
603680,今创集团,2018-02-27
603681,永冠新材,2019-03-26
603682,锦和商管,2020-04-21
603683,晶华新材,2017-10-20
603685,晨丰科技,2017-11-27
603686,福龙马  ,2015-01-26
603687,大胜达  ,2019-07-26
603688,石英股份,2014-10-31
603689,皖天然气,2017-01-10
603690,至纯科技,2017-01-13
603693,江苏新能,2018-07-03
603696,安记食品,2015-12-09
603697,有友食品,2019-05-08
603698,航天工程,2015-01-28
603699,纽威股份,2014-01-17
603700,宁水集团,2019-01-22
603701,德宏股份,2016-04-12
603703,盛洋科技,2015-04-23
603706,东方环宇,2018-07-09
603707,健友股份,2017-07-19
603708,家家悦  ,2016-12-13
603709,中源家居,2018-02-08
603711,香飘飘  ,2017-11-30
603712,七一二  ,2018-02-26
603713,密尔克卫,2018-07-13
603716,塞力医疗,2016-10-31
603717,天域生态,2017-03-27
603718,海利生物,2015-05-15
603719,良品铺子,2020-02-24
603721,中广天择,2017-08-11
603722,阿科力  ,2017-10-25
603725,天安新材,2017-09-06
603726,朗迪集团,2016-04-21
603727,博迈科  ,2016-11-22
603728,鸣志电器,2017-05-09
603729,龙韵股份,2015-03-24
603730,岱美股份,2017-07-28
603733,仙鹤股份,2018-04-20
603737,三棵树  ,2016-06-03
603738,泰晶科技,2016-09-28
603739,蔚蓝生物,2019-01-16
603755,日辰股份,2019-08-28
603757,大元泵业,2017-07-11
603758,秦安股份,2017-05-17
603759,海天股份,2021-03-26
603766,隆鑫通用,2012-08-10
603767,中马传动,2017-06-13
603768,常青股份,2017-03-24
603773,沃格光电,2018-04-17
603776,永安行  ,2017-08-17
603777,来伊份  ,2016-10-12
603778,乾景园林,2015-12-31
603779,威龙股份,2016-05-16
603786,科博达  ,2019-10-15
603787,新日股份,2017-04-27
603788,宁波高发,2015-01-20
603789,星光农机,2015-04-27
603790,雅运股份,2018-09-12
603797,联泰环保,2017-04-13
603798,康普顿  ,2016-04-06
603799,华友钴业,2015-01-29
603800,道森股份,2015-12-10
603801,志邦家居,2017-06-30
603803,瑞斯康达,2017-04-20
603806,福斯特  ,2014-09-05
603808,歌力思  ,2015-04-22
603809,豪能股份,2017-11-28
603810,丰山集团,2018-09-17
603811,诚意药业,2017-03-15
603813,原尚股份,2017-09-18
603815,交建股份,2019-10-21
603816,顾家家居,2016-10-14
603817,海峡环保,2017-02-20
603818,曲美家居,2015-04-22
603819,神力股份,2016-11-25
603822,嘉澳环保,2016-04-28
603823,百合花  ,2016-12-20
603825,华扬联众,2017-08-02
603826,坤彩科技,2017-04-14
603828,柯利达  ,2015-02-26
603829,洛凯股份,2017-10-17
603833,欧派家居,2017-03-28
603836,海程邦达,2021-05-26
603838,四通股份,2015-07-01
603839,安正时尚,2017-02-14
603843,正平股份,2016-09-05
603848,好太太  ,2017-12-01
603855,华荣股份,2017-05-24
603856,东宏股份,2017-11-06
603858,步长制药,2016-11-18
603859,能科科技,2016-10-21
603860,中公高科,2017-08-02
603861,白云电器,2016-03-22
603863,松炀资源,2019-06-21
603866,桃李面包,2015-12-22
603867,新化股份,2019-06-27
603868,飞科电器,2016-04-18
603869,新智认知,2015-03-26
603871,嘉友国际,2018-02-06
603876,鼎胜新材,2018-04-18
603877,太平鸟  ,2017-01-09
603878,武进不锈,2016-12-19
603879,永悦科技,2017-06-14
603880,ST南卫  ,2017-08-07
603881,数据港  ,2017-02-08
603882,金域医学,2017-09-08
603883,老百姓  ,2015-04-23
603885,吉祥航空,2015-05-27
603886,元祖股份,2016-12-28
603887,城地香江,2016-10-10
603888,新华网  ,2016-10-28
603889,新澳股份,2014-12-31
603890,春秋电子,2017-12-12
603893,瑞芯微,2020-02-07
603895,天永智能,2018-01-22
603896,寿仙谷  ,2017-05-10
603897,长城科技,2018-04-10
603898,好莱客  ,2015-02-17
603899,晨光股份,2015-01-27
603900,莱绅通灵,2016-11-23
603901,永创智能,2015-05-29
603903,中持股份,2017-03-14
603906,龙蟠科技,2017-04-10
603908,牧高笛  ,2017-03-07
603909,建发合诚,2016-06-28
603912,佳力图  ,2017-11-01
603915,国茂股份,2019-06-14
603916,苏博特  ,2017-11-10
603917,合力科技,2017-12-04
603918,金桥信息,2015-05-28
603919,金徽酒  ,2016-03-10
603920,世运电路,2017-04-26
603922,金鸿顺  ,2017-10-23
603926,铁流股份,2017-05-10
603927,中科软  ,2019-09-09
603928,兴业股份,2016-12-12
603929,亚翔集成,2016-12-30
603931,格林达,2020-08-19
603933,睿能科技,2017-07-06
603936,博敏电子,2015-12-09
603937,丽岛新材,2017-11-02
603938,三孚股份,2017-06-28
603939,益丰药房,2015-02-17
603948,建业股份,2020-03-02
603949,雪龙集团,2020-03-10
603950,长源东谷,2020-05-26
603955,大千生态,2017-03-10
603956,威派格  ,2019-02-22
603958,哈森股份,2016-06-29
603959,百利科技,2016-05-17
603960,克来机电,2017-03-14
603963,大理药业,2017-09-22
603966,法兰泰克,2017-01-25
603967,中创物流,2019-04-29
603968,醋化股份,2015-05-18
603969,银龙股份,2015-02-27
603970,中农立华,2017-11-16
603976,正川股份,2017-08-22
603977,国泰集团,2016-11-11
603978,深圳新星,2017-08-07
603979,金诚信  ,2015-06-30
603980,吉华集团,2017-06-15
603982,泉峰汽车,2019-05-22
603983,丸美股份,2019-07-25
603985,恒润股份,2017-05-05
603986,兆易创新,2016-08-18
603987,康德莱  ,2016-11-21
603988,中电电机,2014-11-04
603989,艾华集团,2015-05-15
603990,麦迪科技,2016-12-08
603991,至正股份,2017-03-08
603992,松霖科技,2019-08-26
603993,洛阳钼业,2012-10-09
603995,甬金股份,2019-12-24
603996,退市中新,
603997,继峰股份,2015-03-02
603998,方盛制药,2014-12-05
603999,读者传媒,2015-12-10
605001,威奥股份,2020-05-22
605003,众望布艺,2020-09-08
605005,合兴股份,2021-01-19
605006,山东玻纤,2020-09-03
605007,五洲特纸,2020-11-10
605008,长鸿高科,2020-08-21
605009,豪悦护理,2020-09-11
605011,杭州热电,2021-06-30
605016,百龙创园,2021-04-21
605018,长华集团,2020-09-29
605020,永和股份,2021-07-09
605028,世茂能源,2021-07-12
605033,美邦股份,2021-09-16
605050,福然德,2020-09-24
605055,迎丰股份,2021-01-29
605056,咸亨国际,2021-07-20
605058,澳弘电子,2020-10-21
605060,联德股份,2021-03-01
605066,天正电气,2020-08-07
605068,明新旭腾,2020-11-23
605069,正和生态,2021-08-16
605077,华康股份,2021-02-09
605080,浙江自然,2021-05-06
605081,太和水,2021-02-09
605086,龙高股份,2021-04-16
605088,冠盛股份,2020-08-17
605089,味知香,2021-04-27
605090,九丰能源,2021-05-25
605098,行动教育,2021-04-21
605099,共创草坪,2020-09-30
605100,华丰股份,2020-08-11
605108,同庆楼,2020-07-16
605111,新洁能,2020-09-28
605116,奥锐特,2020-09-21
605117,德业股份,2021-04-20
605118,力鼎光电,2020-07-30
605122,四方新材,2021-03-10
605123,派克新材,2020-08-25
605128,上海沿浦,2020-09-15
605133,嵘泰股份,2021-02-24
605136,丽人丽妆,2020-09-29
605138,盛泰集团,2021-10-27
605151,西上海,2020-12-15
605155,西大门,2020-12-31
605158,华达新材,2020-08-05
605162,新中港,2021-07-07
605166,聚合顺,2020-06-18
605167,利柏特,2021-07-26
605168,三人行,2020-05-28
605169,洪通燃气,2020-10-30
605177,东亚药业,2020-11-25
605178,时空科技,2020-08-21
605179,一鸣食品,2020-12-28
605180,华生科技,2021-04-30
605183,确成股份,2020-12-07
605186,健麾信息,2020-12-22
605188,国光连锁,2020-07-28
605189,富春染织,2021-05-28
605196,华通线缆,2021-05-11
605198,安德利,2020-09-18
605199,葫芦娃,2020-07-10
605208,永茂泰,2021-03-08
605218,伟时电子,2020-09-28
605222,起帆电缆,2020-07-31
605228,神通科技,2021-01-20
605255,天普股份,2020-08-25
605258,协和电子,2020-12-03
605259,绿田机械,2021-06-15
605266,健之佳,2020-12-01
605268,王力安防,2021-02-24
605277,新亚电子,2021-01-06
605286,同力日升,2021-03-22
605287,德才股份,2021-07-06
605288,凯迪股份,2020-06-01
605289,罗曼股份,2021-04-26
605296,神农集团,2021-05-28
605298,必得科技,2021-03-01
605299,舒华体育,2020-12-15
605300,佳禾食品,2021-04-30
605303,园林股份,2021-03-01
605305,中际联合,2021-05-06
605318,法狮龙,2020-08-03
605319,无锡振华,2021-06-07
605333,沪光股份,2020-08-18
605336,帅丰电器,2020-10-19
605337,李子园,2021-02-08
605338,巴比食品,2020-10-12
605339,南侨食品,2021-05-18
605358,立昂微,2020-09-11
605365,立达信,2021-07-20
605366,宏柏新材,2020-08-12
605368,蓝天燃气,2021-01-29
605369,拱东医疗,2020-09-16
605376,博迁新材,2020-12-08
605377,华旺科技,2020-12-28
605378,野马电池,2021-04-12
605388,均瑶健康,2020-08-18
605389,长龄液压,2021-03-22
605398,新炬网络,2021-01-21
605399,晨光新材,2020-08-04
605488,福莱新材,2021-05-13
605499,东鹏饮料,2021-05-27
605500,森林包装,2020-12-22
605507,国邦医药,2021-08-02
605555,德昌股份,2021-10-21
605566,福莱蒽特,2021-10-25
605567,春雪食品,2021-10-13
605577,龙版传媒,2021-08-24
605580,恒盛能源,2021-08-19
605588,冠石科技,2021-08-12
605589,圣泉集团,2021-08-10
605598,上海港湾,2021-09-17
605599,菜百股份,2021-09-09
688001,华兴源创,2019-07-22
688002,睿创微纳,2019-07-22
688003,天准科技,2019-07-22
688004,博汇科技,2020-06-12
688005,容百科技,2019-07-22
688006,杭可科技,2019-07-22
688007,光峰科技,2019-07-22
688008,澜起科技,2019-07-22
688009,中国通号,2019-07-22
688010,福光股份,2019-07-22
688011,新光光电,2019-07-22
688012,中微公司,2019-07-22
688013,天臣医疗,2020-09-28
688015,交控科技,2019-07-22
688016,心脉医疗,2019-07-22
688017,绿的谐波,2020-08-28
688018,乐鑫科技,2019-07-22
688019,安集科技,2019-07-22
688020,方邦股份,2019-07-22
688021,奥福环保,2019-11-06
688022,瀚川智能,2019-07-22
688023,安恒信息,2019-11-05
688025,杰普特  ,2019-10-31
688026,洁特生物,2020-01-22
688027,国盾量子,2020-07-09
688028,沃尔德  ,2019-07-22
688029,南微医学,2019-07-22
688030,山石网科,2019-09-30
688031,星环科技,2022-10-18
688032,禾迈股份,2021-12-20
688033,天宜上佳,2019-07-22
688035,德邦科技,2022-09-19
688036,传音控股,2019-09-30
688037,芯源微,2019-12-16
688038,中科通达,2021-07-13
688039,当虹科技,2019-12-11
688041,海光信息,2022-08-12
688045,必易微,2022-05-26
688046,药康生物,2022-04-25
688047,龙芯中科,2022-06-24
688048,长光华芯,2022-04-01
688049,炬芯科技,2021-11-29
688050,爱博医疗,2020-07-29
688051,佳华科技,2020-03-20
688052,纳芯微,2022-04-22
688053,思科瑞,2022-07-08
688055,龙腾光电,2020-08-17
688056,莱伯泰科,2020-09-02
688057,金达莱,2020-11-11
688058,宝兰德  ,2019-11-01
688059,华锐精密,2021-02-08
688060,云涌科技,2020-07-10
688061,灿瑞科技,2022-10-18
688062,迈威生物,2022-01-18
688063,派能科技,2020-12-30
688065,凯赛生物,2020-08-12
688066,航天宏图,2019-07-22
688067,爱威科技,2021-06-16
688068,热景生物,2019-09-30
688069,德林海,2020-07-22
688070,纵横股份,2021-02-10
688071,华依科技,2021-07-29
688072,拓荆科技,2022-04-20
688073,毕得医药,2022-10-11
688075,安旭生物,2021-11-18
688076,诺泰生物,2021-05-20
688077,大地熊,2020-07-22
688078,龙软科技,2019-12-30
688079,美迪凯,2021-03-02
688080,映翰通,2020-02-12
688081,兴图新科,2020-01-06
688082,盛美上海,2021-11-18
688083,中望软件,2021-03-11
688084,晶品特装,2022-12-08
688085,三友医疗,2020-04-09
688087,英科再生,2021-07-09
688088,虹软科技,2019-07-22
688089,嘉必优,2019-12-19
688090,瑞松科技,2020-02-17
688091,上海谊众,2021-09-09
688092,爱科科技,2021-03-19
688093,世华科技,2020-09-30
688095,福昕软件,2020-09-08
688096,京源环保,2020-04-09
688097,博众精工,2021-05-12
688098,申联生物,2019-10-28
688099,晶晨股份,2019-08-08
688100,威胜信息,2020-01-21
688101,三达膜,2019-11-15
688102,斯瑞新材,2022-03-16
688103,国力股份,2021-09-10
688105,诺唯赞,2021-11-15
688106,金宏气体,2020-06-16
688107,安路科技,2021-11-12
688108,赛诺医疗,2019-10-30
688109,品茗科技,2021-03-30
688110,东芯股份,2021-12-10
688111,金山办公,2019-11-18
688112,鼎阳科技,2021-12-01
688113,联测科技,2021-05-06
688114,华大智造,2022-09-09
688115,思林杰,2022-03-14
688116,天奈科技,2019-09-25
688117,圣诺生物,2021-06-03
688118,普元信息,2019-12-04
688119,中钢洛耐,2022-06-06
688120,华海清科,2022-06-08
688121,卓然股份,2021-09-06
688122,西部超导,2019-07-22
688123,聚辰股份,2019-12-23
688125,安达智能,2022-04-15
688126,沪硅产业,2020-04-20
688127,蓝特光学,2020-09-21
688128,中国电研,2019-11-05
688129,东来技术,2020-10-23
688130,晶华微,2022-07-29
688131,皓元医药,2021-06-08
688132,邦彦技术,2022-09-23
688133,泰坦科技,2020-10-30
688135,利扬芯片,2020-11-11
688136,科兴制药,2020-12-14
688137,近岸蛋白,2022-09-29
688138,清溢光电,2019-11-20
688139,海尔生物,2019-10-25
688141,杰华特,2022-12-23
688143,长盈通,2022-12-12
688146,中船特气,2023-04-21
688147,微导纳米,2022-12-23
688148,芳源股份,2021-08-06
688150,莱特光电,2022-03-18
688151,华强科技,2021-12-06
688152,麒麟信安,2022-10-28
688153,唯捷创芯,2022-04-12
688155,先惠技术,2020-08-11
688156,路德环境,2020-09-22
688157,松井股份,2020-06-09
688158,优刻得,2020-01-20
688159,有方科技,2020-01-23
688160,步科股份,2020-11-12
688161,威高骨科,2021-06-30
688162,巨一科技,2021-11-10
688163,赛伦生物,2022-03-11
688165,埃夫特,2020-07-15
688166,博瑞医药,2019-11-08
688167,炬光科技,2021-12-24
688168,安博通  ,2019-09-06
688169,石头科技,2020-02-21
688170,德龙激光,2022-04-29
688171,纬德信息,2022-01-27
688172,燕东微,2022-12-16
688173,希荻微,2022-01-21
688175,高凌信息,2022-03-15
688176,亚虹医药,2022-01-07
688177,百奥泰,2020-02-21
688178,万德斯,2020-01-14
688179,阿拉丁,2020-10-26
688180,君实生物,2020-07-15
688181,八亿时空,2020-01-06
688182,灿勤科技,2021-11-16
688183,生益电子,2021-02-25
688184,帕瓦股份,2022-09-19
688185,康希诺,2020-08-13
688186,广大特材,2020-02-11
688187,时代电气,2021-09-07
688188,柏楚电子,2019-08-08
688189,南新制药,2020-03-26
688190,云路股份,2021-11-26
688191,智洋创新,2021-04-08
688192,迪哲医药,2021-12-10
688193,仁度生物,2022-03-30
688195,腾景科技,2021-03-26
688196,卓越新能,2019-11-21
688197,首药控股,2022-03-23
688198,佰仁医疗,2019-12-09
688199,久日新材,2019-11-05
688200,华峰测控,2020-02-18
688201,信安世纪,2021-04-21
688202,美迪西  ,2019-11-05
688203,海正生材,2022-08-16
688205,德科立,2022-08-09
688206,概伦电子,2021-12-28
688207,格灵深瞳,2022-03-17
688208,道通科技,2020-02-13
688209,英集芯,2022-04-19
688210,统联精密,2021-12-27
688211,中科微至,2021-10-26
688212,澳华内镜,2021-11-15
688213,思特威,2022-05-20
688215,瑞晟智能,2020-08-28
688216,气派科技,2021-06-23
688217,睿昂基因,2021-05-17
688218,江苏北人,2019-12-11
688219,会通股份,2020-11-18
688220,翱捷科技,2022-01-14
688221,前沿生物,2020-10-28
688222,成都先导,2020-04-16
688223,晶科能源,2022-01-26
688225,亚信安全,2022-02-09
688226,威腾电气,2021-07-07
688227,品高股份,2021-12-30
688228,开普云,2020-03-27
688229,博睿数据,2020-08-17
688230,芯导科技,2021-12-01
688231,隆达股份,2022-07-22
688232,新点软件,2021-11-17
688233,神工股份,2020-02-21
688234,天岳先进,2022-01-12
688235,百济神州,2021-12-15
688236,春立医疗,2021-12-30
688237,超卓航科,2022-07-01
688238,和元生物,2022-03-22
688239,航宇科技,2021-07-05
688244,永信至诚,2022-10-19
688246,嘉和美康,2021-12-14
688247,宣泰医药,2022-08-25
688248,南网科技,2021-12-22
688249,晶合集成,2023-05-05
688251,井松智能,2022-06-06
688252,天德钰,2022-09-27
688253,英诺特,2022-07-28
688255,凯尔达,2021-10-25
688256,寒武纪,2020-07-20
688257,新锐股份,2021-10-27
688258,卓易信息,2019-12-09
688259,创耀科技,2022-01-12
688260,昀冢科技,2021-04-06
688261,东微半导,2022-02-10
688262,国芯科技,2022-01-06
688265,南模生物,2021-12-28
688266,泽璟制药,2020-01-23
688267,中触媒,2022-02-16
688268,华特气体,2019-12-26
688269,凯立新材,2021-06-09
688270,臻镭科技,2022-01-27
688271,联影医疗,2022-08-22
688272,*ST富吉,2021-10-18
688273,麦澜德,2022-08-11
688275,万润新能,2022-09-29
688276,百克生物,2021-06-25
688277,天智航,2020-07-07
688278,特宝生物,2020-01-17
688279,峰岹科技,2022-04-20
688280,精进电动,2021-10-27
688281,华秦科技,2022-03-07
688282,理工导航,2022-03-18
688283,坤恒顺维,2022-02-15
688285,高铁电气,2021-10-20
688286,敏芯股份,2020-08-10
688287,观典防务,2022-05-25
688288,鸿泉物联,2019-11-06
688289,圣湘生物,2020-08-28
688290,景业智能,2022-04-29
688291,金橙子,2022-10-26
688292,浩瀚深度,2022-08-18
688293,奥浦迈,2022-09-02
688295,中复神鹰,2022-04-06
688296,和达科技,2021-07-27
688297,中无人机,2022-06-29
688298,东方生物,2020-02-05
688299,长阳科技,2019-11-06
688300,联瑞新材,2019-11-15
688301,奕瑞科技,2020-09-18
688302,海创药业,2022-04-12
688303,大全能源,2021-07-22
688305,科德数控,2021-07-09
688306,均普智能,2022-03-22
688307,中润光学,2023-02-16
688308,欧科亿,2020-12-10
688309,恒誉环保,2020-07-14
688310,迈得医疗,2019-12-03
688311,盟升电子,2020-07-31
688312,燕麦科技,2020-06-08
688313,仕佳光子,2020-08-12
688314,康拓医疗,2021-05-18
688315,诺禾致源,2021-04-13
688316,青云科技,2021-03-16
688317,之江生物,2021-01-18
688318,财富趋势,2020-04-27
688319,欧林生物,2021-06-08
688320,禾川科技,2022-04-28
688321,微芯生物,2019-08-12
688322,奥比中光,2022-07-07
688323,瑞华泰,2021-04-28
688325,赛微微电,2022-04-22
688326,经纬恒润,2022-04-19
688327,云从科技,2022-05-27
688328,深科达,2021-03-09
688329,艾隆科技,2021-03-29
688330,宏力达,2020-10-15
688331,荣昌生物,2022-03-31
688332,中科蓝讯,2022-07-15
688333,铂力特  ,2019-07-22
688334,西高院,2023-06-19
688335,复洁环保,2020-08-17
688336,三生国健,2020-07-22
688337,普源精电,2022-04-08
688338,赛科希德,2020-08-06
688339,亿华通,2020-08-10
688343,云天励飞,2023-04-04
688345,博力威,2021-06-11
688347,华虹公司,2023-08-07
688348,昱能科技,2022-06-08
688349,三一重能,2022-06-22
688350,富淼科技,2021-01-28
688351,微电生理,2022-08-31
688352,颀中科技,2023-04-20
688353,华盛锂电,2022-07-13
688355,明志科技,2021-05-12
688356,键凯科技,2020-08-26
688357,建龙微纳,2019-12-04
688358,祥生医疗,2019-12-03
688359,三孚新科,2021-05-21
688360,德马科技,2020-06-02
688361,中科飞测,2023-05-19
688362,甬矽电子,2022-11-16
688363,华熙生物,2019-11-06
688365,光云科技,2020-04-29
688366,昊海生科,2019-10-30
688367,工大高科,2021-06-28
688368,晶丰明源,2019-10-14
688369,致远互联,2019-10-31
688370,丛麟科技,2022-08-25
688371,菲沃泰,2022-08-02
688372,伟测科技,2022-10-26
688373,盟科药业,2022-08-05
688375,国博电子,2022-07-22
688376,美埃科技,2022-11-18
688377,迪威尔,2020-07-08
688378,奥来德,2020-09-03
688379,华光新材,2020-08-19
688380,中微半导,2022-08-05
688381,帝奥微,2022-08-23
688382,益方生物,2022-07-25
688383,新益昌,2021-04-28
688385,复旦微电,2021-08-04
688386,泛亚微透,2020-10-16
688387,信科移动,2022-09-26
688388,嘉元科技,2019-07-22
688389,普门科技,2019-11-05
688390,固德威,2020-09-04
688391,钜泉科技,2022-09-13
688392,骄成超声,2022-09-27
688393,安必平,2020-08-20
688395,正弦电气,2021-04-29
688396,华润微,2020-02-27
688398,赛特新材,2020-02-11
688399,硕世生物,2019-12-05
688400,凌云光,2022-07-06
688401,路维光电,2022-08-17
688403,汇成股份,2022-08-18
688408,中信博,2020-08-28
688409,富创精密,2022-10-10
688410,山外山,2022-12-26
688416,恒烁股份,2022-08-29
688418,震有科技,2020-07-22
688419,耐科装备,2022-11-07
688420,美腾科技,2022-12-09
688425,铁建重工,2021-06-22
688426,康为世纪,2022-10-25
688428,诺诚健华,2022-09-21
688429,时创能源,2023-06-29
688432,有研硅,2022-11-10
688433,华曙高科,2023-04-17
688435,英方软件,2023-01-19
688439,振华风光,2022-08-26
688443,智翔金泰,2023-06-20
688448,磁谷科技,2022-09-21
688450,光格科技,2023-07-24
688455,科捷智能,2022-09-15
688456,有研粉材,2021-03-17
688458,美芯晟,2023-05-22
688459,哈铁科技,2022-10-12
688466,金科环境,2020-05-08
688468,科美诊断,2021-04-09
688469,中芯集成,2023-05-10
688472,阿特斯,2023-06-09
688475,萤石网络,2022-12-28
688478,晶升股份,2023-04-24
688479,友车科技,2023-05-11
688480,赛恩斯,2022-11-25
688484,南芯科技,2023-04-07
688485,九州一轨,2023-01-18
688486,龙迅股份,2023-02-21
688488,艾迪药业,2020-07-20
688489,三未信安,2022-12-02
688496,清越科技,2022-12-28
688498,源杰科技,2022-12-21
688499,利元亨,2021-07-01
688500,*ST慧辰,2020-07-16
688501,青达环保,2021-07-16
688502,茂莱光学,2023-03-09
688503,聚和材料,2022-12-09
688505,复旦张江,2020-06-19
688506,百利天恒,2023-01-06
688507,索辰科技,2023-04-18
688508,芯朋微,2020-07-22
688509,正元地信,2021-07-30
688510,航亚科技,2020-12-16
688511,天微电子,2021-07-30
688512,慧智微,2023-05-16
688513,苑东生物,2020-09-02
688515,裕太微,2023-02-10
688516,奥特维,2020-05-21
688517,金冠电气,2021-06-18
688518,联赢激光,2020-06-22
688519,南亚新材,2020-08-18
688520,神州细胞,2020-06-22
688521,芯原股份,2020-08-18
688522,纳睿雷达,2023-03-01
688523,航天环宇,2023-06-02
688525,佰维存储,2022-12-30
688526,科前生物,2020-09-22
688528,秦川物联,2020-07-01
688529,豪森股份,2020-11-09
688531,日联科技,2023-03-31
688533,上声电子,2021-04-19
688535,华海诚科,2023-04-04
688536,思瑞浦,2020-09-21
688538,和辉光电,2021-05-28
688539,高华科技,2023-04-18
688543,国科军工,2023-06-21
688548,广钢气体,2023-08-15
688549,中巨芯,2023-09-08
688550,瑞联新材,2020-09-02
688551,科威尔,2020-09-10
688552,航天南湖,2023-05-18
688553,汇宇制药,2021-10-26
688556,高测股份,2020-08-07
688557,兰剑智能,2020-12-02
688558,国盛智科,2020-06-30
688559,海目星,2020-09-09
688560,明冠新材,2020-12-24
688561,奇安信,2020-07-22
688562,航天软件,2023-05-24
688563,航材股份,2023-07-19
688565,力源科技,2021-05-13
688566,吉贝尔,2020-05-18
688567,孚能科技,2020-07-17
688568,中科星图,2020-07-08
688569,铁科轨道,2020-08-31
688570,天玛智控,2023-06-05
688571,杭华股份,2020-12-11
688573,信宇人,2023-08-17
688575,亚辉龙,2021-05-17
688576,西山科技,2023-06-06
688577,浙海德曼,2020-09-16
688578,艾力斯,2020-12-02
688579,山大地纬,2020-07-17
688580,伟思医疗,2020-07-21
688581,安杰思,2023-05-19
688582,芯动联科,2023-06-30
688585,上纬新材,2020-09-28
688586,江航装备,2020-07-31
688588,凌志软件,2020-05-11
688589,力合微,2020-07-22
688590,新致软件,2020-12-07
688591,泰凌微,2023-08-25
688592,司南导航,2023-08-16
688593,新相微,2023-06-01
688595,芯海科技,2020-09-28
688596,正帆科技,2020-08-20
688597,煜邦电力,2021-06-17
688598,金博股份,2020-05-18
688599,天合光能,2020-06-10
688600,皖仪科技,2020-07-03
688601,力芯微,2021-06-28
688602,康鹏科技,2023-07-20
688603,天承科技,2023-07-10
688606,奥泰生物,2021-03-25
688607,康众医疗,2021-02-01
688608,恒玄科技,2020-12-16
688609,九联科技,2021-03-23
688610,埃科光电,2023-07-19
688611,杭州柯林,2021-04-12
688612,威迈斯,2023-07-26
688613,奥精医疗,2021-05-21
688616,西力科技,2021-03-18
688617,惠泰医疗,2021-01-07
688618,三旺通信,2020-12-30
688619,罗普特,2021-02-23
688620,安凯微,2023-06-27
688621,阳光诺和,2021-06-21
688622,禾信仪器,2021-09-13
688623,双元科技,2023-06-08
688625,呈和科技,2021-06-07
688626,翔宇医疗,2021-03-31
688627,精智达,2023-07-18
688628,优利德,2021-02-01
688629,华丰科技,2023-06-27
688630,芯碁微装,2021-04-01
688631,莱斯信息,2023-06-28
688633,星球石墨,2021-03-24
688636,智明达,2021-04-08
688638,誉辰智能,2023-07-12
688639,华恒生物,2021-04-22
688646,逸飞激光,2023-07-28
688651,盛邦安全,2023-07-26
688655,迅捷兴,2021-05-11
688656,浩欧博,2021-01-13
688657,浩辰软件,2023-10-10
688658,悦康药业,2020-12-24
688659,元琛科技,2021-03-31
688660,电气风电,2021-05-19
688661,和林微纳,2021-03-29
688662,富信科技,2021-04-01
688663,新风光,2021-04-13
688665,四方光电,2021-02-09
688667,菱电电控,2021-03-12
688668,鼎通科技,2020-12-21
688669,聚石化学,2021-01-25
688670,金迪克,2021-08-02
688671,碧兴物联,2023-08-09
688676,金盘科技,2021-03-09
688677,海泰新光,2021-02-26
688678,福立旺,2020-12-23
688679,通源环境,2020-12-25
688680,海优新材,2021-01-22
688681,科汇股份,2021-06-16
688682,霍莱沃,2021-04-20
688683,莱尔科技,2021-04-12
688685,迈信林,2021-05-13
688686,奥普特,2020-12-31
688687,凯因科技,2021-02-08
688689,银河微电,2021-01-27
688690,纳微科技,2021-06-23
688693,锴威特,2023-08-18
688696,极米科技,2021-03-03
688697,纽威数控,2021-09-17
688698,伟创电气,2020-12-29
688699,明微电子,2020-12-18
688700,东威科技,2021-06-15
688701,卓锦股份,2021-09-16
688702,盛科通信,2023-09-14
688707,振华新材,2021-09-14
688711,宏微科技,2021-09-01
688716,中研股份,2023-09-20
688718,唯赛勃,2021-07-28
688719,爱科赛博,2023-09-28
688722,同益中,2021-10-19
688728,格科微,2021-08-18
688733,壹石通,2021-08-17
