stock_code,short_name,exchange,list_date
300529,健帆生物,SZ,2016-08-02
300530,领湃科技,SZ,2016-08-09
300531,优博讯,SZ,2016-08-09
300532,今天国际,SZ,2016-08-18
300533,冰川网络,SZ,2016-08-18
300534,陇神戎发,SZ,2016-09-13
300535,达威股份,SZ,2016-08-12
300536,农尚环境,SZ,2016-09-20
300537,广信材料,SZ,2016-08-30
300538,同益股份,SZ,2016-08-26
300539,横河精密,SZ,2016-08-30
300540,蜀道装备,SZ,2016-08-23
300541,先进数通,SZ,2016-09-13
300542,新晨科技,SZ,2016-09-20
300543,朗科智能,SZ,2016-09-08
300545,联得装备,SZ,2016-09-28
300546,雄帝科技,SZ,2016-09-28
300547,川环科技,SZ,2016-09-30
300548,长芯博创,SZ,2016-10-12
300549,优德精密,SZ,2016-09-30
300550,和仁科技,SZ,2016-10-18
300551,古鳌科技,SZ,2016-10-18
300552,万集科技,SZ,2016-10-21
300553,集智股份,SZ,2016-10-21
300554,三超新材,SZ,2017-04-21
300555,ST路通,SZ,2016-10-18
300556,丝路视觉,SZ,2016-11-04
300557,理工光科,SZ,2016-11-01
300558,贝达药业,SZ,2016-11-07
300559,佳发教育,SZ,2016-11-01
300560,中富通,SZ,2016-11-01
300561,*ST汇科,SZ,2016-11-17
300562,乐心医疗,SZ,2016-11-16
300563,神宇股份,SZ,2016-11-14
300564,筑博设计,SZ,2019-11-08
300565,科信技术,SZ,2016-11-22
300566,激智科技,SZ,2016-11-15
300567,精测电子,SZ,2016-11-22
300568,星源材质,SZ,2016-12-01
300569,天能重工,SZ,2016-11-25
300570,太辰光,SZ,2016-12-06
300571,平治信息,SZ,2016-12-13
300572,安车检测,SZ,2016-12-06
300573,兴齐眼药,SZ,2016-12-08
300575,中旗股份,SZ,2016-12-20
300576,容大感光,SZ,2016-12-20
300577,开润股份,SZ,2016-12-21
300578,会畅通讯,SZ,2017-01-25
300579,数字认证,SZ,2016-12-23
300580,贝斯特,SZ,2017-01-11
300581,晨曦航空,SZ,2016-12-20
300582,英飞特,SZ,2016-12-28
300583,赛托生物,SZ,2017-01-06
300584,海辰药业,SZ,2017-01-12
300585,奥联电子,SZ,2016-12-29
300586,美联新材,SZ,2017-01-04
300587,天铁科技,SZ,2017-01-05
300588,熙菱信息,SZ,2017-01-05
300589,江龙船艇,SZ,2017-01-13
300590,移为通信,SZ,2017-01-11
300591,万里马,SZ,2017-01-10
300592,华凯易佰,SZ,2017-01-20
300593,新雷能,SZ,2017-01-13
300594,朗进科技,SZ,2019-06-21
300595,欧普康视,SZ,2017-01-17
300596,利安隆,SZ,2017-01-19
300597,吉大通信,SZ,2017-01-23
300598,诚迈科技,SZ,2017-01-20
300599,雄塑科技,SZ,2017-01-23
300600,国瑞科技,SZ,2017-01-25
300601,康泰生物,SZ,2017-02-07
300602,飞荣达,SZ,2017-01-26
300603,立昂技术,SZ,2017-01-26
300604,长川科技,SZ,2017-04-17
300605,恒锋信息,SZ,2017-02-08
300606,金太阳,SZ,2017-02-08
300607,拓斯达,SZ,2017-02-09
300608,思特奇,SZ,2017-02-13
300609,汇纳科技,SZ,2017-02-15
300610,晨化股份,SZ,2017-02-13
300611,美力科技,SZ,2017-02-20
300612,宣亚国际,SZ,2017-02-15
300613,富瀚微,SZ,2017-02-20
300614,百川畅银,SZ,2021-05-25
300615,欣天科技,SZ,2017-02-15
300616,尚品宅配,SZ,2017-03-07
300617,安靠智电,SZ,2017-02-28
300618,寒锐钴业,SZ,2017-03-06
300619,金银河,SZ,2017-03-01
300620,光库科技,SZ,2017-03-10
300621,维业股份,SZ,2017-03-16
300622,博士眼镜,SZ,2017-03-15
300623,捷捷微电,SZ,2017-03-14
300624,万兴科技,SZ,2018-01-18
300625,三雄极光,SZ,2017-03-17
300626,华瑞股份,SZ,2017-03-20
300627,华测导航,SZ,2017-03-21
300628,亿联网络,SZ,2017-03-17
300629,新劲刚,SZ,2017-03-24
300630,普利退,SZ,2017-03-28
300631,久吾高科,SZ,2017-03-23
300632,光莆股份,SZ,2017-04-06
300633,开立医疗,SZ,2017-04-06
300634,彩讯股份,SZ,2018-03-23
300635,中达安,SZ,2017-03-31
300636,同和药业,SZ,2017-03-31
300637,扬帆新材,SZ,2017-04-12
300638,广和通,SZ,2017-04-13
300639,凯普生物,SZ,2017-04-12
300640,德艺文创,SZ,2017-04-17
300641,正丹股份,SZ,2017-04-18
300642,透景生命,SZ,2017-04-21
300643,万通智控,SZ,2017-05-05
300644,南京聚隆,SZ,2018-02-06
300645,正元智慧,SZ,2017-04-21
300647,超频三,SZ,2017-05-03
300648,星云股份,SZ,2017-04-25
300649,杭州园林,SZ,2017-05-05
300650,太龙股份,SZ,2017-05-03
300651,金陵体育,SZ,2017-05-09
300652,雷迪克,SZ,2017-05-16
300653,正海生物,SZ,2017-05-16
300654,世纪天鸿,SZ,2017-09-26
300655,晶瑞电材,SZ,2017-05-23
300656,民德电子,SZ,2017-05-19
300657,弘信电子,SZ,2017-05-23
300658,延江股份,SZ,2017-06-02
300659,中孚信息,SZ,2017-05-26
300660,江苏雷利,SZ,2017-06-02
300661,圣邦股份,SZ,2017-06-06
300662,科锐国际,SZ,2017-06-08
300663,科蓝软件,SZ,2017-06-08
300664,鹏鹞环保,SZ,2018-01-05
300665,飞鹿股份,SZ,2017-06-13
300666,江丰电子,SZ,2017-06-15
300667,必创科技,SZ,2017-06-19
300668,杰恩设计,SZ,2017-06-19
300669,沪宁股份,SZ,2017-06-29
300670,大烨智能,SZ,2017-07-03
300671,富满微,SZ,2017-07-05
300672,国科微,SZ,2017-07-12
300673,佩蒂股份,SZ,2017-07-11
300674,宇信科技,SZ,2018-11-07
300675,建科院,SZ,2017-07-19
300676,华大基因,SZ,2017-07-14
300677,英科医疗,SZ,2017-07-21
300678,中科信息,SZ,2017-07-28
300679,电连技术,SZ,2017-07-31
300680,隆盛科技,SZ,2017-07-25
300681,英搏尔,SZ,2017-07-25
300682,朗新集团,SZ,2017-08-01
300683,海特生物,SZ,2017-08-08
300684,中石科技,SZ,2017-12-27
300685,艾德生物,SZ,2017-08-02
300686,智动力,SZ,2017-08-04
300687,赛意信息,SZ,2017-08-03
300688,创业黑马,SZ,2017-08-10
300689,澄天伟业,SZ,2017-08-09
300690,双一科技,SZ,2017-08-08
300691,联合光电,SZ,2017-08-11
300692,中环环保,SZ,2017-08-21
300693,盛弘股份,SZ,2017-08-22
300694,蠡湖股份,SZ,2018-10-15
300695,兆丰股份,SZ,2017-09-08
300696,爱乐达,SZ,2017-08-22
300697,电工合金,SZ,2017-09-07
300698,万马科技,SZ,2017-08-31
300699,光威复材,SZ,2017-09-01
300700,岱勒新材,SZ,2017-09-12
300701,森霸传感,SZ,2017-09-15
300702,天宇股份,SZ,2017-09-19
300703,创源股份,SZ,2017-09-19
300705,九典制药,SZ,2017-10-10
300706,阿石创,SZ,2017-09-26
300707,威唐工业,SZ,2017-10-10
300708,聚灿光电,SZ,2017-10-16
300709,精研科技,SZ,2017-10-19
300710,万隆光电,SZ,2017-10-19
300711,广哈通信,SZ,2017-11-01
300712,永福股份,SZ,2017-10-31
300713,英可瑞,SZ,2017-11-01
300715,凯伦股份,SZ,2017-10-26
300716,ST泉为,SZ,2017-11-09
300717,华信新材,SZ,2017-11-06
300718,长盛轴承,SZ,2017-11-06
300719,安达维尔,SZ,2017-11-09
300720,海川智能,SZ,2017-11-06
300721,怡达股份,SZ,2017-11-15
300722,新余国科,SZ,2017-11-10
300723,一品红,SZ,2017-11-16
300724,捷佳伟创,SZ,2018-08-10
300725,药石科技,SZ,2017-11-10
300726,宏达电子,SZ,2017-11-21
300727,润禾材料,SZ,2017-11-27
300729,乐歌股份,SZ,2017-12-01
300730,科创信息,SZ,2017-12-05
300731,科创新源,SZ,2017-12-08
300732,设研院,SZ,2017-12-12
300733,西菱动力,SZ,2018-01-16
300735,光弘科技,SZ,2017-12-29
300736,百邦科技,SZ,2018-01-09
300737,科顺股份,SZ,2018-01-25
300738,奥飞数据,SZ,2018-01-19
300739,明阳电路,SZ,2018-02-01
300740,水羊股份,SZ,2018-02-08
300741,华宝股份,SZ,2018-03-01
300742,越博退,SZ,2018-05-08
300743,天地数码,SZ,2018-04-27
300745,欣锐科技,SZ,2018-05-23
300746,汉嘉设计,SZ,2018-05-25
300747,锐科激光,SZ,2018-06-25
300748,金力永磁,SZ,2018-09-21
300749,顶固集创,SZ,2018-09-25
300750,宁德时代,SZ,2018-06-11
300751,迈为股份,SZ,2018-11-09
300752,隆利科技,SZ,2018-11-30
300753,爱朋医疗,SZ,2018-12-13
300755,华致酒行,SZ,2019-01-29
300756,金马游乐,SZ,2018-12-28
300757,罗博特科,SZ,2019-01-08
300758,七彩化学,SZ,2019-02-22
300759,康龙化成,SZ,2019-01-28
300760,迈瑞医疗,SZ,2018-10-16
300761,立华股份,SZ,2019-02-18
300762,上海瀚讯,SZ,2019-03-14
300763,锦浪科技,SZ,2019-03-19
300765,新诺威,SZ,2019-03-22
300766,每日互动,SZ,2019-03-25
300767,震安科技,SZ,2019-03-29
300768,迪普科技,SZ,2019-04-12
300769,德方纳米,SZ,2019-04-15
300770,新媒股份,SZ,2019-04-19
300771,智莱科技,SZ,2019-04-22
300772,运达股份,SZ,2019-04-26
300773,拉卡拉,SZ,2019-04-25
300774,倍杰特,SZ,2021-08-04
300775,三角防务,SZ,2019-05-21
300776,帝尔激光,SZ,2019-05-17
300777,中简科技,SZ,2019-05-16
300778,新城市,SZ,2019-05-10
300779,惠城环保,SZ,2019-05-22
300780,德恩精工,SZ,2019-05-31
300781,因赛集团,SZ,2019-06-06
300782,卓胜微,SZ,2019-06-18
300783,三只松鼠,SZ,2019-07-12
300784,利安科技,SZ,2024-06-07
300785,值得买,SZ,2019-07-15
300786,国林科技,SZ,2019-07-23
300787,海能实业,SZ,2019-08-15
300788,中信出版,SZ,2019-07-05
300789,唐源电气,SZ,2019-08-28
300790,宇瞳光学,SZ,2019-09-20
300791,仙乐健康,SZ,2019-09-25
300792,壹网壹创,SZ,2019-09-27
300793,佳禾智能,SZ,2019-10-18
300795,米奥会展,SZ,2019-10-22
300796,贝斯美,SZ,2019-11-15
300797,钢研纳克,SZ,2019-11-01
300798,锦鸡股份,SZ,2019-11-22
300799,左江退,SZ,2019-10-29
300800,力合科技,SZ,2019-11-06
300801,泰和科技,SZ,2019-11-28
300802,矩子科技,SZ,2019-11-14
300803,指南针,SZ,2019-11-18
300804,广康生化,SZ,2023-06-27
300805,电声股份,SZ,2019-11-21
300806,斯迪克,SZ,2019-11-25
300807,天迈科技,SZ,2019-12-19
300808,久量股份,SZ,2019-11-29
300809,华辰装备,SZ,2019-12-04
300810,中科海讯,SZ,2019-12-06
300811,铂科新材,SZ,2019-12-30
300812,易天股份,SZ,2020-01-09
300813,泰林生物,SZ,2020-01-14
300814,中富电路,SZ,2021-08-12
300815,玉禾田,SZ,2020-01-23
300816,艾可蓝,SZ,2020-02-10
300817,双飞集团,SZ,2020-02-18
300818,耐普矿机,SZ,2020-02-12
300819,聚杰微纤,SZ,2020-03-12
300820,英杰电气,SZ,2020-02-13
300821,东岳硅材,SZ,2020-03-12
300822,贝仕达克,SZ,2020-03-13
300823,建科智能,SZ,2020-03-19
300824,北鼎股份,SZ,2020-06-19
300825,阿尔特,SZ,2020-03-27
300826,测绘股份,SZ,2020-04-03
300827,上能电气,SZ,2020-04-10
300828,锐新科技,SZ,2020-04-21
300829,金丹科技,SZ,2020-04-22
300830,金现代,SZ,2020-05-06
300831,派瑞股份,SZ,2020-05-07
300832,新产业,SZ,2020-05-12
300833,浩洋股份,SZ,2020-05-20
300834,星辉环材,SZ,2022-01-13
300835,龙磁科技,SZ,2020-05-25
300836,佰奥智能,SZ,2020-05-28
300837,浙矿股份,SZ,2020-06-05
300838,浙江力诺,SZ,2020-06-08
300839,博汇股份,SZ,2020-06-30
300840,酷特智能,SZ,2020-07-08
300841,康华生物,SZ,2020-06-16
300842,帝科股份,SZ,2020-06-18
300843,胜蓝股份,SZ,2020-07-02
300844,山水比德,SZ,2021-08-13
300845,捷安高科,SZ,2020-07-03
300846,首都在线,SZ,2020-07-01
300847,中船汉光,SZ,2020-07-09
300848,美瑞新材,SZ,2020-07-20
300849,锦盛新材,SZ,2020-07-10
300850,新强联,SZ,2020-07-13
300851,交大思诺,SZ,2020-07-17
300852,四会富仕,SZ,2020-07-13
300853,申昊科技,SZ,2020-07-24
300854,中兰环保,SZ,2021-09-16
300855,图南股份,SZ,2020-07-23
300856,科思股份,SZ,2020-07-22
300857,协创数据,SZ,2020-07-27
300858,科拓生物,SZ,2020-07-27
300859,西域旅游,SZ,2020-08-06
300860,锋尚文化,SZ,2020-08-24
300861,美畅股份,SZ,2020-08-24
300862,蓝盾光电,SZ,2020-08-24
300863,卡倍亿,SZ,2020-08-24
300864,南大环境,SZ,2020-08-24
300865,大宏立,SZ,2020-08-24
300866,安克创新,SZ,2020-08-24
300867,圣元环保,SZ,2020-08-24
300868,杰美特,SZ,2020-08-24
300869,康泰医学,SZ,2020-08-24
300870,欧陆通,SZ,2020-08-24
300871,回盛生物,SZ,2020-08-24
300872,天阳科技,SZ,2020-08-24
300873,海晨股份,SZ,2020-08-24
300875,捷强装备,SZ,2020-08-24
300876,蒙泰高新,SZ,2020-08-24
300877,金春股份,SZ,2020-08-24
300878,维康药业,SZ,2020-08-24
300879,大叶股份,SZ,2020-09-01
300880,迦南智能,SZ,2020-09-01
300881,盛德鑫泰,SZ,2020-09-01
300882,万胜智能,SZ,2020-09-10
300883,龙利得,SZ,2020-09-10
300884,狄耐克,SZ,2020-11-12
300885,海昌新材,SZ,2020-09-10
300886,华业香料,SZ,2020-09-16
300887,谱尼测试,SZ,2020-09-16
300888,稳健医疗,SZ,2020-09-17
300889,爱克股份,SZ,2020-09-16
300890,翔丰华,SZ,2020-09-17
300891,惠云钛业,SZ,2020-09-17
300892,品渥食品,SZ,2020-09-24
300893,松原安全,SZ,2020-09-24
300894,火星人,SZ,2020-12-31
300895,铜牛信息,SZ,2020-09-24
300896,爱美客,SZ,2020-09-28
300897,山科智能,SZ,2020-09-28
300898,熊猫乳品,SZ,2020-10-16
300899,*ST凯鑫,SZ,2020-10-16
300900,广联航空,SZ,2020-10-29
300901,中胤时尚,SZ,2020-10-29
300902,国安达,SZ,2020-10-29
300903,科翔股份,SZ,2020-11-05
300904,威力传动,SZ,2023-08-09
300905,宝丽迪,SZ,2020-11-05
300906,日月明,SZ,2020-11-05
300907,康平科技,SZ,2020-11-18
300908,仲景食品,SZ,2020-11-23
300909,汇创达,SZ,2020-11-18
300910,瑞丰新材,SZ,2020-11-27
300911,亿田智能,SZ,2020-12-03
300912,凯龙高科,SZ,2020-12-07
300913,兆龙互连,SZ,2020-12-07
300915,海融科技,SZ,2020-12-02
300916,朗特智能,SZ,2020-12-02
300917,特发服务,SZ,2020-12-21
300918,南山智尚,SZ,2020-12-22
300919,中伟股份,SZ,2020-12-23
300920,润阳科技,SZ,2020-12-25
300921,南凌科技,SZ,2020-12-22
300922,天秦装备,SZ,2020-12-25
300923,研奥股份,SZ,2020-12-24
300925,法本信息,SZ,2020-12-30
300926,博俊科技,SZ,2021-01-07
300927,江天化学,SZ,2021-01-07
300928,华安鑫创,SZ,2021-01-06
300929,华骐环保,SZ,2021-01-20
300930,屹通新材,SZ,2021-01-21
300931,通用电梯,SZ,2021-01-21
300932,三友联众,SZ,2021-01-22
300933,中辰股份,SZ,2021-01-22
300935,盈建科,SZ,2021-01-20
300936,中英科技,SZ,2021-01-26
300937,药易购,SZ,2021-01-27
300938,信测标准,SZ,2021-01-27
300939,秋田微,SZ,2021-01-28
300940,南极光,SZ,2021-02-03
300941,创识科技,SZ,2021-02-09
300942,易瑞生物,SZ,2021-02-09
300943,春晖智控,SZ,2021-02-10
300945,曼卡龙,SZ,2021-02-10
300946,恒而达,SZ,2021-02-08
300947,德必集团,SZ,2021-02-10
300948,冠中生态,SZ,2021-02-25
300949,奥雅股份,SZ,2021-02-26
300950,德固特,SZ,2021-03-03
300951,博硕科技,SZ,2021-02-26
300952,恒辉安防,SZ,2021-03-11
300953,震裕科技,SZ,2021-03-18
300955,嘉亨家化,SZ,2021-03-24
300956,英力股份,SZ,2021-03-26
300957,贝泰妮,SZ,2021-03-25
300958,建工修复,SZ,2021-03-29
300959,线上线下,SZ,2021-03-22
300960,通业科技,SZ,2021-03-29
300961,深水海纳,SZ,2021-03-30
300962,中金辐照,SZ,2021-04-09
300963,中洲特材,SZ,2021-04-09
300964,本川智能,SZ,2021-08-05
300965,恒宇信通,SZ,2021-04-02
300966,共同药业,SZ,2021-04-09
300967,晓鸣股份,SZ,2021-04-13
300968,格林精密,SZ,2021-04-15
300969,恒帅股份,SZ,2021-04-12
300970,华绿生物,SZ,2021-04-12
300971,博亚精工,SZ,2021-04-15
300972,万辰集团,SZ,2021-04-19
300973,立高食品,SZ,2021-04-15
300975,商络电子,SZ,2021-04-21
300976,达瑞电子,SZ,2021-04-19
300977,深圳瑞捷,SZ,2021-04-20
300978,东箭科技,SZ,2021-04-26
300979,华利集团,SZ,2021-04-26
300980,祥源新材,SZ,2021-04-21
300981,中红医疗,SZ,2021-04-27
300982,苏文电能,SZ,2021-04-27
300983,尤安设计,SZ,2021-04-20
300984,金沃股份,SZ,2021-06-18
300985,致远新能,SZ,2021-04-29
300986,志特新材,SZ,2021-04-30
300987,川网传媒,SZ,2021-05-11
300988,津荣天宇,SZ,2021-05-12
300989,蕾奥规划,SZ,2021-05-07
300990,同飞股份,SZ,2021-05-12
300991,创益通,SZ,2021-05-20
300992,泰福泵业,SZ,2021-05-25
300993,玉马科技,SZ,2021-05-24
300994,久祺股份,SZ,2021-08-12
300995,奇德新材,SZ,2021-05-26
300996,普联软件,SZ,2021-06-03
300997,欢乐家,SZ,2021-06-02
300998,宁波方正,SZ,2021-06-02
300999,金龙鱼,SZ,2020-10-15
301000,肇民科技,SZ,2021-05-28
301001,凯淳股份,SZ,2021-05-28
301002,崧盛股份,SZ,2021-06-07
301003,江苏博云,SZ,2021-06-01
301004,嘉益股份,SZ,2021-06-25
301005,超捷股份,SZ,2021-06-01
301006,迈拓股份,SZ,2021-06-07
301007,德迈仕,SZ,2021-06-16
301008,宏昌科技,SZ,2021-06-11
301009,可靠股份,SZ,2021-06-17
301010,晶雪节能,SZ,2021-06-18
301011,华立科技,SZ,2021-06-17
301012,扬电科技,SZ,2021-06-22
301013,利和兴,SZ,2021-06-29
301015,百洋医药,SZ,2021-06-30
301016,雷尔伟,SZ,2021-06-30
301017,漱玉平民,SZ,2021-07-05
301018,申菱环境,SZ,2021-07-07
301019,宁波色母,SZ,2021-06-28
301020,密封科技,SZ,2021-07-06
301021,英诺激光,SZ,2021-07-06
301022,海泰科,SZ,2021-07-02
301023,江南奕帆,SZ,2021-07-07
301024,霍普股份,SZ,2021-07-28
301025,读客文化,SZ,2021-07-19
301026,浩通科技,SZ,2021-07-16
301027,华蓝集团,SZ,2021-07-15
301028,东亚机械,SZ,2021-07-20
301029,怡合达,SZ,2021-07-23
301030,仕净科技,SZ,2021-07-22
301031,中熔电气,SZ,2021-07-15
301032,新柴股份,SZ,2021-07-22
301033,迈普医学,SZ,2021-07-26
301035,润丰股份,SZ,2021-07-28
301036,双乐股份,SZ,2021-07-29
301037,保立佳,SZ,2021-07-30
301038,深水规院,SZ,2021-08-04
301039,中集车辆,SZ,2021-07-08
301040,中环海陆,SZ,2021-08-03
301041,金百泽,SZ,2021-08-11
301042,安联锐视,SZ,2021-08-05
301043,绿岛风,SZ,2021-08-11
301045,天禄科技,SZ,2021-08-13
301046,能辉科技,SZ,2021-08-17
301047,义翘神州,SZ,2021-08-16
301048,金鹰重工,SZ,2021-08-18
301049,超越科技,SZ,2021-08-24
301050,雷电微力,SZ,2021-08-24
301051,信濠光电,SZ,2021-08-27
301052,果麦文化,SZ,2021-08-30
301053,远信工业,SZ,2021-09-01
301055,张小泉,SZ,2021-09-06
301056,森赫股份,SZ,2021-09-07
301057,汇隆新材,SZ,2021-09-09
301058,中粮科工,SZ,2021-09-09
301059,金三江,SZ,2021-09-13
301060,兰卫医学,SZ,2021-09-13
301061,匠心家居,SZ,2021-09-13
301062,上海艾录,SZ,2021-09-14
301063,海锅股份,SZ,2021-09-24
301065,本立科技,SZ,2021-09-14
301066,万事利,SZ,2021-09-22
301067,显盈科技,SZ,2021-09-22
301068,大地海洋,SZ,2021-09-28
301069,凯盛新材,SZ,2021-09-27
301070,开勒股份,SZ,2021-09-23
301071,力量钻石,SZ,2021-09-24
301072,中捷精工,SZ,2021-09-29
301073,君亭酒店,SZ,2021-09-30
301075,多瑞医药,SZ,2021-09-29
301076,新瀚新材,SZ,2021-10-11
301077,星华新材,SZ,2021-09-30
301078,孩子王,SZ,2021-10-14
301079,邵阳液压,SZ,2021-10-19
301080,百普赛斯,SZ,2021-10-18
301081,严牌股份,SZ,2021-10-20
301082,久盛电气,SZ,2021-10-27
301083,百胜智能,SZ,2021-10-21
301085,亚康股份,SZ,2021-10-18
301086,鸿富瀚,SZ,2021-10-20
301087,可孚医疗,SZ,2021-10-25
301088,戎美股份,SZ,2021-10-28
301089,拓新药业,SZ,2021-10-27
301090,华润材料,SZ,2021-10-26
301091,深城交,SZ,2021-10-29
301092,争光股份,SZ,2021-11-02
301093,华兰股份,SZ,2021-11-01
301095,广立微,SZ,2022-08-05
301096,百诚医药,SZ,2021-12-20
301097,天益医疗,SZ,2022-04-07
301098,金埔园林,SZ,2021-11-12
301099,雅创电子,SZ,2021-11-22
301100,风光股份,SZ,2021-12-17
301101,明月镜片,SZ,2021-12-16
301102,兆讯传媒,SZ,2022-03-28
301103,何氏眼科,SZ,2022-03-22
301105,鸿铭股份,SZ,2022-12-30
301106,骏成科技,SZ,2022-01-28
301107,瑜欣电子,SZ,2022-05-24
301108,洁雅股份,SZ,2021-12-03
301109,军信股份,SZ,2022-04-13
301110,青木科技,SZ,2022-03-11
301111,粤万年青,SZ,2021-12-07
301112,信邦智能,SZ,2022-06-29
301113,雅艺科技,SZ,2021-12-22
301115,联检科技,SZ,2022-08-31
301116,益客食品,SZ,2022-01-18
301117,佳缘科技,SZ,2022-01-17
301118,恒光股份,SZ,2021-11-18
301119,正强股份,SZ,2021-11-22
301120,新特电气,SZ,2022-04-19
301121,紫建电子,SZ,2022-08-08
301122,采纳股份,SZ,2022-01-26
301123,奕东电子,SZ,2022-01-25
301125,腾亚精工,SZ,2022-06-08
301126,达嘉维康,SZ,2021-12-07
301127,武汉天源,SZ,2021-12-30
301128,强瑞技术,SZ,2021-11-10
301129,瑞纳智能,SZ,2021-11-02
301130,西点药业,SZ,2022-02-23
301131,聚赛龙,SZ,2022-03-14
301132,满坤科技,SZ,2022-08-10
301133,金钟股份,SZ,2021-11-26
301135,瑞德智能,SZ,2022-04-12
301136,招标股份,SZ,2022-01-11
301137,哈焊华通,SZ,2022-03-22
301138,华研精机,SZ,2021-12-15
301139,元道通信,SZ,2022-07-08
301141,中科磁业,SZ,2023-04-03
301148,嘉戎技术,SZ,2022-04-21
301149,隆华新材,SZ,2021-11-10
301150,中一科技,SZ,2022-04-21
301151,冠龙节能,SZ,2022-04-11
301152,天力锂能,SZ,2022-08-29
301153,中科江南,SZ,2022-05-18
301155,海力风电,SZ,2021-11-24
301156,美农生物,SZ,2022-06-17
301157,华塑科技,SZ,2023-03-09
301158,德石股份,SZ,2022-01-17
301159,三维天地,SZ,2022-01-07
301160,翔楼新材,SZ,2022-06-06
301161,唯万密封,SZ,2022-09-14
301162,国能日新,SZ,2022-04-29
301163,宏德股份,SZ,2022-04-19
301165,锐捷网络,SZ,2022-11-21
301166,优宁维,SZ,2021-12-28
301167,建研设计,SZ,2021-12-06
301168,通灵股份,SZ,2021-12-10
301169,零点有数,SZ,2021-11-03
301170,锡南科技,SZ,2023-06-27
301171,易点天下,SZ,2022-08-19
301172,君逸数码,SZ,2023-07-26
301173,毓恬冠佳,SZ,2025-03-03
301175,中科环保,SZ,2022-07-08
301176,逸豪新材,SZ,2022-09-28
301177,迪阿股份,SZ,2021-12-15
301178,天亿马,SZ,2021-11-12
301179,泽宇智能,SZ,2021-12-08
301180,万祥科技,SZ,2021-11-16
301181,标榜股份,SZ,2022-02-21
301182,凯旺科技,SZ,2021-12-23
301183,东田微,SZ,2022-05-24
301185,鸥玛软件,SZ,2021-11-19
301186,超达装备,SZ,2021-12-23
301187,欧圣电气,SZ,2022-04-22
301188,力诺药包,SZ,2021-11-11
301189,奥尼电子,SZ,2021-12-28
301190,善水科技,SZ,2021-12-24
301191,菲菱科思,SZ,2022-05-26
301192,泰祥股份,SZ,2022-08-11
301193,家联科技,SZ,2021-12-09
301195,北路智控,SZ,2022-08-01
301196,唯科科技,SZ,2022-01-11
301197,工大科雅,SZ,2022-08-08
301198,喜悦智行,SZ,2021-12-02
301199,迈赫股份,SZ,2021-12-07
301200,大族数控,SZ,2022-02-28
301201,诚达药业,SZ,2022-01-20
301202,朗威股份,SZ,2023-07-05
301203,国泰环保,SZ,2023-04-04
301205,联特科技,SZ,2022-09-13
301206,三元生物,SZ,2022-02-10
301207,华兰疫苗,SZ,2022-02-18
301208,中亦科技,SZ,2022-07-07
301209,联合化学,SZ,2022-08-25
301210,金杨股份,SZ,2023-06-30
301211,亨迪药业,SZ,2021-12-22
301212,联盛化学,SZ,2022-04-19
301213,观想科技,SZ,2021-12-06
301215,中汽股份,SZ,2022-03-08
301216,万凯新材,SZ,2022-03-29
301217,铜冠铜箔,SZ,2022-01-27
